Filename,Target,Green_Percentage,Brown_Percentage
northwest_20230606_sony_220_12_1_3.png,2,42.18550701530612,57.81449298469388
northwest_20230606_sony_304_2_1_3.png,2,54.87284757653062,45.12715242346938
northwest_20230606_sony_418_2_1_3.png,2,49.158960459183675,50.841039540816325
wooster_20230713_sony_410_1_2_3.png,2,43.52479272959184,56.47520727040817
northwest_20230606_sony_220_11_0_3.png,2,44.86407844387755,55.13592155612245
northwest_20230606_sony_112_14_0_3.png,2,58.26889349489795,41.73110650510204
northwest_20230606_sony_112_1_1_3_aug_0.png,2,47.44897959183674,52.55102040816326
western_20230622_sony_314_1_1_3.png,2,21.167490433673468,78.83250956632652
western_20230622_sony_403_1_5_3.png,2,45.32047193877551,54.67952806122449
northwest_20230606_sony_303_12_1_3.png,2,25.330835459183675,74.66916454081633
northwest_20230530_sony_108_11_1_3.png,2,57.24649234693877,42.75350765306122
western_20230608_sony_112_0_0_3.png,2,25.77327806122449,74.22672193877551
northwest_20230606_sony_111_12_0_3_aug_0.png,2,60.010762117346935,39.989237882653065
northwest_20230606_sony_219_14_0_3.png,2,57.09701849489795,42.90298150510204
northwest_20230530_sony_108_2_1_3.png,2,51.77176339285714,48.228236607142854
northwest_20230530_sony_108_11_0_3_aug_0.png,2,64.77399553571429,35.226004464285715
wooster_20230605_sony_216_1_1_3.png,2,66.54177295918367,33.458227040816325
western_20230622_sony_313_1_4_3.png,2,36.36798469387755,63.63201530612245
western_20230622_sony_404_1_0_3.png,2,34.05213647959184,65.94786352040816
western_20230608_sony_206_1_3_3.png,2,32.58330676020408,67.41669323979592
wooster_20230530_sony_219_0_1_3.png,2,61.40983737244898,38.590162627551024
wooster_20230530_sony_407_1_1_3.png,2,63.45663265306123,36.54336734693878
wooster_20230605_sony_416_1_2_3.png,2,66.51187818877551,33.48812181122449
western_20230608_sony_406_1_0_3.png,2,32.94005102040816,67.05994897959184
northwest_20230606_sony_112_14_0_3_aug_0.png,2,59.31919642857143,40.68080357142857
northwest_20230606_sony_417_5_1_3.png,2,41.75302933673469,58.24697066326531
wooster_20230629_sony_115_1_2_3.png,2,59.19563137755102,40.804368622448976
western_20230622_sony_116_1_2_3.png,2,18.313536352040817,81.68646364795919
northwest_20230606_sony_302_5_1_3_aug_0.png,2,38.50645727040816,61.49354272959183
wooster_20230713_sony_306_0_1_3.png,2,51.82756696428571,48.172433035714285
western_20230608_sony_302_1_1_3.png,2,32.29233099489796,67.70766900510205
wooster_20230605_sony_312_1_3_3.png,2,63.98477359693877,36.01522640306122
northwest_20230606_sony_419_8_1_3.png,2,28.543526785714285,71.45647321428571
northwest_20230606_sony_220_1_1_3.png,2,40.122767857142854,59.87723214285714
northwest_20230606_sony_109_13_0_3_aug_0.png,2,55.859375,44.140625
western_20230608_sony_303_1_2_3.png,2,28.282445790816325,71.71755420918367
western_20230608_sony_112_1_4_3.png,2,38.46859056122449,61.53140943877551
wooster_20230713_sony_205_1_2_3.png,2,40.228396045918366,59.771603954081634
northwest_20230606_sony_303_10_1_3_aug_0.png,2,24.537627551020407,75.4623724489796
northwest_20230530_sony_108_15_0_3_aug_0.png,2,60.79400510204081,39.20599489795919
western_20230622_sony_115_1_4_3_aug_0.png,2,36.18861607142857,63.81138392857143
northwest_20230530_sony_318_12_1_3.png,2,33.80899234693878,66.19100765306123
northwest_20230606_sony_110_6_1_3.png,2,57.62515943877551,42.37484056122449
northwest_20230606_sony_112_5_1_3_aug_0.png,2,47.28555484693878,52.71444515306123
western_20230622_sony_313_0_0_3.png,2,21.926817602040817,78.07318239795919
wooster_20230713_sony_409_1_0_3.png,2,49.72696109693878,50.27303890306123
northwest_20230606_sony_303_0_1_3.png,2,53.63719706632652,46.36280293367347
wooster_20230629_sony_114_1_1_3.png,2,58.75717474489795,41.24282525510204
northwest_20230606_sony_112_8_1_3.png,2,45.89644451530612,54.10355548469388
wooster_20230530_sony_406_1_2_3.png,2,64.77798150510205,35.22201849489796
wooster_20230605_sony_417_1_1_3.png,2,65.91198979591837,34.088010204081634
western_20230608_sony_407_1_3_3.png,2,21.62986288265306,78.37013711734694
western_20230622_sony_114_0_0_3_aug_0.png,2,27.537069515306122,72.46293048469387
northwest_20230606_sony_302_9_0_3.png,2,35.8757174744898,64.1242825255102
western_20230608_sony_207_1_0_3.png,2,24.766820790816325,75.23317920918367
northwest_20230606_sony_302_1_1_3_aug_0.png,2,55.28340242346938,44.71659757653062
western_20230622_sony_315_1_2_3.png,2,48.875956632653065,51.124043367346935
wooster_20230713_sony_411_1_1_3.png,2,44.927853954081634,55.072146045918366
wooster_20230713_sony_117_1_3_3.png,2,59.3132174744898,40.6867825255102
western_20230608_sony_207_1_2_3.png,2,32.686941964285715,67.31305803571429
northwest_20230606_sony_109_15_1_3.png,2,52.849968112244895,47.1500318877551
western_20230608_sony_407_1_1_3.png,2,33.17323022959184,66.82676977040816
wooster_20230530_sony_406_1_0_3.png,2,57.11694834183674,42.88305165816326
western_20230608_sony_407_1_4_3_aug_0.png,2,16.54775191326531,83.4522480867347
northwest_20230606_sony_219_13_0_3_aug_0.png,2,55.49864477040817,44.50135522959184
wooster_20230614_sony_304_0_0_3.png,2,65.67283163265306,34.327168367346935
wooster_20230713_sony_411_1_3_3.png,2,53.90425701530612,46.09574298469388
wooster_20230713_sony_117_1_1_3.png,2,60.01873405612245,39.98126594387755
northwest_20230606_sony_302_11_0_3_aug_0.png,2,39.773995535714285,60.22600446428571
northwest_20230606_sony_418_10_1_3.png,2,36.7366868622449,63.263313137755105
western_20230622_sony_217_0_0_3.png,2,15.272241709183673,84.72775829081633
western_20230622_sony_402_1_4_3.png,2,31.357621173469386,68.64237882653062
western_20230622_sony_315_1_0_3.png,2,16.067442602040817,83.93255739795919
northwest_20230606_sony_302_9_0_3_aug_0.png,2,36.31816007653062,63.68183992346938
northwest_20230530_sony_105_2_1_3.png,2,60.65848214285714,39.341517857142854
northwest_20230606_sony_419_1_1_3.png,2,48.24418048469388,51.75581951530612
northwest_20230606_sony_220_8_1_3.png,2,39.43120216836735,60.56879783163265
northwest_20230530_sony_105_9_1_3_aug_0.png,2,43.407206632653065,56.592793367346935
wooster_20230713_sony_307_0_0_3.png,2,51.05428890306123,48.94571109693878
northwest_20230606_sony_111_11_0_3.png,2,59.13982780612245,40.86017219387755
northwest_20230530_sony_318_14_0_3_aug_0.png,2,32.27240114795919,67.72759885204081
northwest_20230606_sony_220_12_0_3_aug_0.png,2,47.49481823979592,52.50518176020408
northwest_20230606_sony_110_3_1_3_aug_0.png,2,50.48828125,49.51171875
western_20230608_sony_303_1_0_3.png,2,27.841996173469386,72.15800382653062
wooster_20230629_sony_114_1_3_3.png,2,56.74027423469388,43.25972576530612
western_20230608_sony_304_1_5_3.png,2,23.449457908163264,76.55054209183673
northwest_20230530_sony_105_12_0_3.png,2,52.068718112244895,47.9312818877551
wooster_20230713_sony_409_1_2_3.png,2,51.51865433673469,48.48134566326531
northwest_20230530_sony_108_8_0_3.png,2,53.77670599489795,46.22329400510204
wooster_20230629_sony_212_1_2_3.png,2,55.44882015306123,44.55117984693878
northwest_20230606_sony_304_13_0_3.png,2,30.588329081632654,69.41167091836735
northwest_20230606_sony_302_3_1_3.png,2,54.85291772959183,45.14708227040816
western_20230622_sony_116_1_0_3.png,2,26.18383290816326,73.81616709183673
wooster_20230614_sony_303_1_1_3.png,2,66.62348533163265,33.37651466836735
wooster_20230713_sony_208_1_2_3.png,2,51.014429209183675,48.985570790816325
northwest_20230606_sony_302_15_0_3_aug_0.png,2,38.763552295918366,61.236447704081634
northwest_20230606_sony_304_10_1_3.png,2,19.977678571428573,80.02232142857143
wooster_20230629_sony_115_1_0_3.png,2,59.26538584183674,40.73461415816326
northwest_20230606_sony_419_15_0_3.png,2,35.6804049744898,64.3195950255102
northwest_20230606_sony_111_5_1_3.png,2,56.08856823979592,43.91143176020408
northwest_20230606_sony_420_2_1_3.png,2,49.63129783163265,50.36870216836735
northwest_20230606_sony_417_10_0_3.png,2,36.87420280612245,63.12579719387755
northwest_20230606_sony_420_10_0_3.png,2,32.28435905612245,67.71564094387756
western_20230608_sony_302_1_3_3.png,2,23.024952168367346,76.97504783163265
northwest_20230606_sony_219_8_0_3_aug_0.png,2,45.13911033163265,54.86088966836735
western_20230622_sony_217_1_4_3.png,2,41.25677614795919,58.74322385204081
wooster_20230605_sony_312_1_1_3.png,2,66.61152742346938,33.38847257653062
northwest_20230606_sony_219_8_0_3.png,2,43.84566326530612,56.15433673469388
northwest_20230606_sony_420_13_1_3.png,2,42.07987882653062,57.92012117346938
northwest_20230606_sony_109_3_1_3_aug_0.png,2,41.302614795918366,58.697385204081634
northwest_20230606_sony_109_6_1_3.png,2,48.97161989795919,51.02838010204081
western_20230622_sony_314_1_3_3.png,2,28.822544642857146,71.17745535714286
northwest_20230606_sony_112_9_0_3_aug_0.png,2,45.09127869897959,54.908721301020414
northwest_20230606_sony_304_8_1_3_aug_0.png,2,30.628188775510207,69.3718112244898
wooster_20230713_sony_410_1_0_3.png,2,45.493861607142854,54.50613839285714
wooster_20230605_sony_416_1_0_3.png,2,61.00725446428571,38.992745535714285
northwest_20230606_sony_301_11_1_3.png,2,46.73748405612245,53.26251594387755
western_20230608_sony_406_1_2_3.png,2,20.372289540816325,79.62771045918367
wooster_20230530_sony_407_1_3_3.png,2,65.56919642857143,34.43080357142857
northwest_20230606_sony_110_7_1_3_aug_0.png,2,59.044164540816325,40.955835459183675
wooster_20230605_sony_216_1_3_3.png,2,67.84917091836735,32.15082908163265
western_20230622_sony_404_1_2_3.png,2,49.83059630102041,50.169403698979586
northwest_20230530_sony_318_10_0_3_aug_0.png,2,33.36854272959184,66.63145727040816
western_20230608_sony_206_1_1_3.png,2,30.807557397959183,69.19244260204081
northwest_20230606_sony_301_12_0_3.png,2,51.77176339285714,48.228236607142854
northwest_20230606_sony_303_9_1_3.png,2,22.775829081632654,77.22417091836735
northwest_20230606_sony_112_1_1_3.png,2,47.25566007653062,52.74433992346938
northwest_20230530_sony_108_1_1_3_aug_0.png,2,53.29241071428571,46.707589285714285
northwest_20230530_sony_318_2_1_3.png,2,48.94969706632653,51.05030293367348
western_20230608_sony_207_1_5_3.png,2,25.611846301020407,74.3881536989796
northwest_20230606_sony_303_5_1_3_aug_0.png,2,45.079320790816325,54.920679209183675
wooster_20230713_sony_208_0_1_3.png,2,47.662228954081634,52.337771045918366
northwest_20230606_sony_417_7_1_3.png,2,40.49545599489796,59.50454400510205
wooster_20230629_sony_401_1_3_3.png,2,57.37005739795919,42.62994260204081
northwest_20230530_sony_105_9_1_3.png,2,42.323022959183675,57.676977040816325
northwest_20230606_sony_220_3_1_3.png,2,46.488360969387756,53.511639030612244
northwest_20230606_sony_419_9_0_3.png,2,30.48070790816326,69.51929209183673
western_20230622_sony_402_1_3_3.png,2,45.20487882653062,54.79512117346938
northwest_20230530_sony_108_13_1_3.png,2,56.4094387755102,43.5905612244898
northwest_20230606_sony_303_10_1_3.png,2,24.08721301020408,75.91278698979592
northwest_20230530_sony_318_5_1_3_aug_0.png,2,46.82916135204081,53.17083864795919
northwest_20230530_sony_108_13_1_3_aug_0.png,2,58.197146045918366,41.802853954081634
northwest_20230606_sony_220_13_0_3.png,2,52.13448660714286,47.865513392857146
northwest_20230530_sony_108_10_0_3.png,2,60.431281887755105,39.5687181122449
western_20230608_sony_112_1_1_3.png,2,29.280931122448976,70.71906887755102
western_20230622_sony_314_0_0_3.png,2,26.857461734693878,73.14253826530613
northwest_20230606_sony_109_15_1_3_aug_0.png,2,54.86886160714286,45.131138392857146
northwest_20230606_sony_303_13_0_3.png,2,34.3929368622449,65.6070631377551
wooster_20230629_sony_113_1_1_3.png,2,51.53260522959183,48.46739477040816
northwest_20230606_sony_304_0_1_3.png,2,51.385124362244895,48.6148756377551
northwest_20230606_sony_220_10_1_3.png,2,39.7281568877551,60.271843112244895
western_20230608_sony_304_1_2_3.png,2,24.340322066326532,75.65967793367348
wooster_20230605_sony_216_0_0_3.png,2,65.57318239795919,34.42681760204081
northwest_20230606_sony_304_2_1_3_aug_0.png,2,56.07661033163265,43.92338966836735
northwest_20230606_sony_111_10_1_3_aug_0.png,2,54.17729591836735,45.82270408163265
northwest_20230606_sony_220_9_0_3_aug_0.png,2,37.061543367346935,62.938456632653065
northwest_20230606_sony_304_13_0_3_aug_0.png,2,31.533003826530614,68.46699617346938
western_20230622_sony_402_1_4_3_aug_0.png,2,31.640625,68.359375
western_20230608_sony_302_1_4_3.png,2,20.374282525510203,79.6257174744898
western_20230622_sony_217_1_3_3.png,2,23.86798469387755,76.13201530612244
northwest_20230606_sony_303_1_1_3_aug_0.png,2,55.41294642857143,44.58705357142857
wooster_20230713_sony_411_0_0_3.png,2,45.870535714285715,54.12946428571429
northwest_20230530_sony_108_5_1_3_aug_0.png,2,45.90840242346938,54.09159757653062
western_20230622_sony_403_1_0_3.png,2,30.823501275510207,69.1764987244898
western_20230622_sony_314_1_4_3.png,2,18.712133290816325,81.28786670918367
northwest_20230606_sony_304_6_1_3_aug_0.png,2,37.2688137755102,62.7311862244898
northwest_20230530_sony_105_13_0_3_aug_0.png,2,55.92713647959183,44.07286352040816
wooster_20230629_sony_212_0_1_3.png,2,55.279416454081634,44.720583545918366
western_20230622_sony_114_1_4_3_aug_0.png,2,29.121492346938776,70.87850765306123
western_20230608_sony_406_1_5_3.png,2,23.523198341836736,76.47680165816327
northwest_20230606_sony_109_11_1_3_aug_0.png,2,57.08904655612245,42.91095344387755
northwest_20230530_sony_318_1_1_3_aug_0.png,2,49.43997130102041,50.560028698979586
northwest_20230606_sony_112_9_0_3.png,2,44.168526785714285,55.83147321428571
northwest_20230530_sony_105_3_1_3_aug_0.png,2,58.65752551020408,41.34247448979592
northwest_20230606_sony_302_15_0_3.png,2,37.99027423469388,62.00972576530612
western_20230622_sony_404_1_5_3.png,2,44.4156568877551,55.584343112244895
wooster_20230605_sony_216_1_4_3.png,2,66.28667091836735,33.71332908163265
western_20230622_sony_313_1_1_3.png,2,33.15130739795919,66.84869260204081
wooster_20230713_sony_409_0_1_3.png,2,52.15840242346938,47.84159757653062
northwest_20230606_sony_110_4_1_3.png,2,59.400908801020414,40.59909119897959
northwest_20230530_sony_318_10_1_3.png,2,37.13129783163265,62.86870216836735
northwest_20230606_sony_303_12_0_3_aug_0.png,2,32.68494897959184,67.31505102040816
northwest_20230606_sony_111_10_1_3.png,2,52.264030612244895,47.7359693877551
western_20230622_sony_403_1_2_3.png,2,24.91828762755102,75.08171237244898
northwest_20230606_sony_111_13_0_3.png,2,62.58769132653062,37.41230867346938
northwest_20230606_sony_220_5_1_3_aug_0.png,2,47.84159757653062,52.15840242346938
northwest_20230606_sony_304_9_1_3.png,2,31.893734056122447,68.10626594387756
northwest_20230606_sony_111_3_1_3_aug_0.png,2,58.60969387755102,41.390306122448976
western_20230622_sony_313_1_3_3.png,2,21.275111607142858,78.72488839285714
northwest_20230606_sony_220_10_1_3_aug_0.png,2,40.359933035714285,59.64006696428571
northwest_20230530_sony_318_9_0_3_aug_0.png,2,39.512914540816325,60.487085459183675
western_20230608_sony_206_1_4_3.png,2,15.140704719387754,84.85929528061224
western_20230622_sony_313_0_0_3_aug_0.png,2,22.31943558673469,77.6805644132653
northwest_20230530_sony_105_10_0_3.png,2,47.7180325255102,52.2819674744898
northwest_20230530_sony_108_9_1_3.png,2,60.10044642857143,39.89955357142857
northwest_20230606_sony_219_11_1_3_aug_0.png,2,43.03252551020408,56.96747448979592
wooster_20230530_sony_406_0_1_3.png,2,60.235969387755105,39.7640306122449
northwest_20230606_sony_109_14_0_3.png,2,57.67099808673469,42.32900191326531
western_20230622_sony_116_1_5_3.png,2,34.79950573979592,65.20049426020408
northwest_20230606_sony_419_3_1_3.png,2,48.573022959183675,51.426977040816325
northwest_20230530_sony_105_0_1_3.png,2,47.29751275510204,52.70248724489795
wooster_20230713_sony_411_0_2_3.png,2,44.090800382653065,55.909199617346935
wooster_20230713_sony_117_0_0_3.png,2,57.09901147959183,42.90098852040816
wooster_20230614_sony_304_1_1_3.png,2,66.86065051020408,33.13934948979592
northwest_20230606_sony_220_9_0_3.png,2,36.397879464285715,63.60212053571429
northwest_20230606_sony_418_12_1_3.png,2,32.633131377551024,67.36686862244898
western_20230622_sony_217_1_1_3.png,2,33.8508450255102,66.1491549744898
western_20230622_sony_315_0_1_3.png,2,25.777264030612244,74.22273596938776
wooster_20230629_sony_113_1_3_3.png,2,50.27901785714286,49.720982142857146
western_20230608_sony_303_1_5_3.png,2,25.330835459183675,74.66916454081633
western_20230608_sony_112_1_3_3.png,2,28.340242346938776,71.65975765306123
northwest_20230606_sony_220_14_1_3_aug_0.png,2,49.22074298469388,50.77925701530612
northwest_20230530_sony_318_12_1_3_aug_0.png,2,34.56831951530612,65.43168048469387
northwest_20230606_sony_109_4_1_3.png,2,42.70169005102041,57.298309948979586
northwest_20230606_sony_220_1_1_3_aug_0.png,2,40.816326530612244,59.183673469387756
northwest_20230606_sony_301_11_1_3_aug_0.png,2,48.292012117346935,51.707987882653065
northwest_20230606_sony_112_3_1_3.png,2,47.85355548469388,52.14644451530612
northwest_20230606_sony_111_7_1_3_aug_0.png,2,52.09263392857143,47.90736607142857
wooster_20230605_sony_416_0_1_3.png,2,62.90457589285714,37.095424107142854
western_20230608_sony_304_1_0_3.png,2,32.579320790816325,67.42067920918367
northwest_20230606_sony_301_13_1_3.png,2,44.26219706632653,55.73780293367348
northwest_20230606_sony_301_5_1_3.png,2,48.21229272959184,51.78770727040817
wooster_20230614_sony_303_0_0_3.png,2,66.73110650510205,33.26889349489796
northwest_20230606_sony_111_7_1_3.png,2,50.450414540816325,49.549585459183675
western_20230608_sony_407_1_4_3.png,2,16.4241868622449,83.5758131377551
northwest_20230606_sony_110_11_0_3_aug_0.png,2,59.251434948979586,40.74856505102041
western_20230622_sony_315_1_1_3_aug_0.png,2,25.91079400510204,74.08920599489795
